Age,Annual_Income,Monthly_Inhand_Salary,Outstanding_Debt,Credit_Utilization_Ratio,Credit_Score
-0.11606661053152394,-0.07168890574431443,0.6617322757365478,-0.7601096904022618,-0.13762039563451922,0
-0.11315218372184295,-0.03154865508779296,2.4359503118406454,-0.9298231820017545,-0.016546025789521298,0
-0.11169497031700244,-0.03154865508779296,2.4359503118406454,-0.9298231820017545,-0.05891564960562882,0
-0.11169497031700244,-0.03154865508779296,2.1747262400801475,-0.9298231820017545,-0.09420601977786802,0
-0.11169497031700244,-0.03154865508779296,2.1747262400801475,-0.9298231820017545,2.024803037356083,0
-0.11169497031700244,-0.03154865508779296,2.1747262400801475,-0.9298231820017545,1.6841114157395651,0
-0.11169497031700244,-0.03154865508779296,-0.31584931325763743,-0.9298231820017545,1.8947200066522112,2
-0.11169497031700244,7.507645103910003,-0.31584931325763743,-0.9298231820017545,-1.0431433212191552,0
-0.11169497031700244,-0.03154865508779296,2.1747262400801475,-0.9298231820017545,-0.6053060332194183,0
10.88443738260937,-0.09956158068534361,-0.31584931325763743,0.24063200526791553,-1.5316279665002144,1
-0.11752382393636443,-0.09956158068534361,-0.47882572823271985,0.24063200526791553,0.5640164930350863,1
-0.11752382393636443,-0.09956158068534361,-0.31584931325763743,0.24063200526791553,0.5523672253629491,1
-0.11752382393636443,-0.09956158068534361,-0.47882572823271985,0.24063200526791553,-0.4930794270317673,1
-0.11752382393636443,-0.09956158068534361,-0.47882572823271985,0.24063200526791553,-0.40629655066814735,2
-0.11752382393636443,-0.09956158068534361,-0.47882572823271985,0.24063200526791553,-0.217770759349886,2
-0.11752382393636443,-0.09956158068534361,-0.31584931325763743,0.24063200526791553,1.2025627453580556,2
-0.11752382393636443,-0.09956158068534361,-0.47882572823271985,0.24063200526791553,0.30063730220578083,1
-0.1277243177702479,-0.04307276277464746,1.963558857997026,-0.04196987290867294,0.2695763820454164,0
-0.1277243177702479,-0.04307276277464746,1.963558857997026,-0.04196987290867294,-0.9104913179845187,0
-0.1277243177702479,-0.04307276277464746,-0.31584931325763743,-0.04196987290867294,0.5582331063075207,0
-0.1277243177702479,-0.04307276277464746,-0.31584931325763743,-0.04196987290867294,-0.3568877064319269,0
-0.1277243177702479,-0.04307276277464746,1.963558857997026,-0.04196987290867294,-0.4819344192962142,2
-0.1262671043654074,-0.04307276277464746,1.963558857997026,-0.04196987290867294,-1.2060074597124457,0
-0.1262671043654074,-0.04307276277464746,1.963558857997026,-0.04196987290867294,-0.10116710945241666,0
-0.1262671043654074,-0.04307276277464746,1.963558857997026,-0.04196987290867294,-0.8739398903672138,2
-0.09712283626859751,-0.1014576070752737,-0.40652139914603586,-0.8698555551751025,-0.5405318193407102,0
-0.09712283626859751,-0.1014576070752737,-0.40652139914603586,-0.8698555551751025,-0.7943738766028479,0
-0.09712283626859751,-0.1014576070752737,-0.40652139914603586,-0.8698555551751025,-0.2420932289063367,0
-0.09712283626859751,-0.1014576070752737,-0.40652139914603586,-0.8698555551751025,-0.4137589196606533,0
-0.09712283626859751,-0.1014576070752737,-0.40652139914603586,-0.8698555551751025,-1.3867792685567852,0
-0.09712283626859751,-0.1014576070752737,-0.40652139914603586,-0.8698555551751025,-1.3255625336719616,0
-0.095665622863757,-0.1014576070752737,-0.40652139914603586,-0.8698555551751025,-1.8611003455941368,0
-0.095665622863757,-0.1014576070752737,-0.31584931325763743,-0.8698555551751025,1.031861551433172,0
-0.10295168988795948,-0.09979248966850583,-0.3648604834207115,-0.08422510411134193,0.9388400303567265,2
-0.10295168988795948,-0.09979248966850583,-0.3648604834207115,-0.08422510411134193,-0.2691288632431802,2
-0.10295168988795948,-0.09979248966850583,-0.31584931325763743,-0.08422510411134193,1.122868510690724,2
-0.10295168988795948,-0.09979248966850583,-0.3648604834207115,-0.08422510411134193,-1.7355913568993697,2
-0.10295168988795948,-0.09979248966850583,-0.3648604834207115,-0.08422510411134193,-0.6276155563429251,2
-0.10295168988795948,-0.09979248966850583,-0.3648604834207115,-0.08422510411134193,0.09722080138974047,2
-0.10295168988795948,-0.09979248966850583,-0.3648604834207115,-0.08422510411134193,0.6446999350042442,2
-0.10149447648311899,-0.09979248966850583,-0.3648604834207115,-0.08422510411134193,-0.22390514655678775,2
-0.11460939712668344,-0.06139814763245442,1.093286199937724,-0.4119563656641881,-0.7963015755841312,2
-0.11315218372184295,-0.06139814763245442,1.093286199937724,-0.4119563656641881,1.7102312248666833,0
-0.11315218372184295,-0.06139814763245442,1.093286199937724,-0.4119563656641881,0.46611139666001816,2
-0.11315218372184295,-0.06139814763245442,1.093286199937724,-0.4119563656641881,-0.08924181674135227,2
-0.11315218372184295,-0.06139814763245442,1.093286199937724,-0.4119563656641881,0.47249081993805353,0
-0.11315218372184295,-0.06139814763245442,1.093286199937724,-0.4119563656641881,1.1801141409940101,0
-0.11315218372184295,-0.06139814763245442,-0.31584931325763743,-0.4119563656641881,-1.2323989072946397,0
-0.11315218372184295,-0.06139814763245442,1.093286199937724,-0.4119563656641881,-0.27641489398851304,0
-0.11023775691216195,-0.0853543723092529,0.24907402094524853,-1.0795388075741696,-1.2968773989210542,2
-0.11023775691216195,-0.0853543723092529,0.24907402094524853,-1.0795388075741696,-0.5621422421850129,2
-0.11023775691216195,-0.0853543723092529,-0.31584931325763743,-1.0795388075741696,-0.20056170357954314,2
-0.11023775691216195,-0.0853543723092529,0.24907402094524853,-1.0795388075741696,-0.995257946874974,2
-0.11023775691216195,-0.0853543723092529,0.24907402094524853,-1.0795388075741696,0.45147936120211807,2
-0.11023775691216195,-0.0853543723092529,0.24907402094524853,-1.0795388075741696,-1.7765125082405697,2
-0.10878054350732146,-0.0853543723092529,0.24907402094524853,-1.0795388075741696,0.5525586555260951,2
-0.10878054350732146,-0.0853543723092529,0.24907402094524853,-1.0795388075741696,0.11601524522948671,2
-0.10440890329279998,-0.11731454755297746,-0.31584931325763743,1.0184797370423502,-1.5169507500074486,1
-0.10440890329279998,-0.11731454755297746,-1.1852559526327069,1.0184797370423502,1.4886787464472178,1
-0.10440890329279998,-0.11731454755297746,-1.1852559526327069,1.0184797370423502,0.8190081330380101,1
-0.10440890329279998,-0.11731454755297746,-1.1852559526327069,1.0184797370423502,-0.036678866715570205,1
-0.10440890329279998,-0.11731454755297746,-1.1852559526327069,1.0184797370423502,0.9545330552543166,1
-0.10440890329279998,-0.11731454755297746,-1.1852559526327069,1.0184797370423502,-0.7260602683978655,1
-0.10440890329279998,-0.11731454755297746,-0.31584931325763743,1.0184797370423502,1.2078219036437021,1
-0.10440890329279998,-0.11731454755297746,-1.1852559526327069,1.0184797370423502,-0.6780804222640648,1
-0.10878054350732146,-0.10553182054589744,-0.5447619004309555,-0.5781031383012756,1.0031635021170777,2
-0.8898469285018265,-0.10553182054589744,-0.31584931325763743,-0.5781031383012756,-0.5030042382917865,2
-0.10732333010248096,-0.10553182054589744,-0.5447619004309555,-0.5781031383012756,-1.3429270874159924,2
-0.10732333010248096,-0.10553182054589744,-0.5447619004309555,-0.5781031383012756,0.7154999790750934,2
-0.10732333010248096,-0.10553182054589744,-0.5447619004309555,-0.5781031383012756,-0.7832461196205078,2
-0.10732333010248096,-0.10553182054589744,-0.5447619004309555,-0.5781031383012756,0.4497742169431008,2
-0.10732333010248096,-0.10553182054589744,-0.5447619004309555,-0.5781031383012756,-0.42723658046546314,2
-0.10732333010248096,-0.10553182054589744,-0.5447619004309555,-0.5781031383012756,1.3774717038215647,2
-0.11752382393636443,-0.10102183815482174,-0.3670410776641311,-0.5263510850069598,-1.3515300275810138,2
-0.11752382393636443,-0.10102183815482174,-0.3670410776641311,-0.5263510850069598,1.1087675935948986,2
0.10251540019455024,-0.10102183815482174,-0.3670410776641311,-0.5263510850069598,-0.9586100757585477,2
-0.11752382393636443,-0.10102183815482174,-0.3670410776641311,-0.5263510850069598,0.36606306381588577,2
-0.11752382393636443,-0.10102183815482174,-0.3670410776641311,-0.5263510850069598,-0.2925889689377109,2
-0.11606661053152394,-0.10102183815482174,-0.31584931325763743,-0.5263510850069598,0.3900439530349337,2
-0.11606661053152394,-0.10102183815482174,-0.31584931325763743,-0.5263510850069598,-0.5436388661154822,2
-0.11606661053152394,-0.10102183815482174,-0.3670410776641311,-0.5263510850069598,0.7284992970650379,2
-0.13209595798476936,-0.059015093619560734,-0.31584931325763743,-0.11217883112494943,0.9440266784547722,2
-0.13209595798476936,-0.059015093619560734,1.2030008477634302,-0.11217883112494943,1.4037125524846112,2
-0.13209595798476936,-0.059015093619560734,1.2030008477634302,-0.11217883112494943,-0.877959019074938,2
-0.13209595798476936,-0.059015093619560734,1.2030008477634302,-0.11217883112494943,2.0832172594802256,1
-0.13209595798476936,-0.059015093619560734,1.2030008477634302,-0.11217883112494943,0.40503003453492936,1
-0.13209595798476936,-0.059015093619560734,1.2030008477634302,-0.11217883112494943,-0.6856239928206006,1
-0.13209595798476936,-0.059015093619560734,1.2030008477634302,-0.11217883112494943,1.6559699756752573,1
-0.13209595798476936,-0.059015093619560734,1.2030008477634302,-0.11217883112494943,-0.8906898180012207,1
-0.095665622863757,-0.10081839818431829,-0.381819253852984,-0.12366678273444394,-0.6535818455744674,2
-0.09420840945891651,-0.10081839818431829,-0.381819253852984,-0.12366678273444394,-0.864567609069458,2
-0.09420840945891651,-0.10081839818431829,-0.381819253852984,-0.12366678273444394,-0.8605833504549846,2
-0.09420840945891651,-0.10081839818431829,-0.381819253852984,-0.12366678273444394,1.1939740889642625,2
-0.09420840945891651,-0.10081839818431829,-0.381819253852984,-0.12366678273444394,0.18656243819866772,2
-0.09420840945891651,-0.10081839818431829,-0.381819253852984,-0.12366678273444394,-1.0574290137923121,2
-0.09420840945891651,-0.10081839818431829,-0.381819253852984,-0.12366678273444394,-1.5790261838322572,2
-0.09420840945891651,-0.10081839818431829,-0.381819253852984,-0.12366678273444394,-0.8511191936521693,2
-0.1233526775557264,-0.05499697932936051,1.367687632052166,-1.1417053339553143,-1.283913801680772,2
-0.1233526775557264,-0.05499697932936051,1.367687632052166,-1.1417053339553143,-0.6984708094054142,2
-0.1233526775557264,-0.05499697932936051,1.367687632052166,-1.1417053339553143,0.5154929455376822,2
-0.1233526775557264,-0.05499697932936051,-0.31584931325763743,-1.1417053339553143,-1.1279481725172764,0
-0.1233526775557264,-0.05499697932936051,1.1550089812327111,-1.1417053339553143,1.2437226863405464,0
-0.1233526775557264,-0.05499697932936051,1.1550089812327111,-1.1417053339553143,2.4217472313034434,0
-0.1233526775557264,-0.05499697932936051,1.1550089812327111,-1.1417053339553143,-0.6796804761289411,2
-0.1233526775557264,-0.05499697932936051,1.1550089812327111,-1.1417053339553143,0.31450408786787165,0
-0.11606661053152394,-0.10990078554578384,-0.8498571170991142,0.8691623373735046,-0.45945982830980914,1
-0.11606661053152394,-0.10990078554578384,-0.8498571170991142,0.8691623373735046,0.8513111577765147,1
-0.11606661053152394,-0.10990078554578384,-0.8498571170991142,0.8691623373735046,1.0435503270152322,1
-0.11606661053152394,-0.10990078554578384,-0.8498571170991142,0.8691623373735046,-0.6673609632733304,2
-0.11460939712668344,-0.10990078554578384,-0.8498571170991142,0.8691623373735046,-0.8259626488726546,1
-0.11460939712668344,-0.10990078554578384,-0.8498571170991142,0.8691623373735046,-1.2580752896073268,1
-0.11460939712668344,-0.10990078554578384,-0.31584931325763743,0.8691623373735046,-1.2589832079681629,1
-0.11460939712668344,-0.10990078554578384,-0.8498571170991142,0.8691623373735046,-1.6760272739673732,2
-0.10149447648311899,-0.10975071674069577,-0.7431900671126429,-0.4716556228601737,-1.2118061680973207,2
-0.10149447648311899,-0.10975071674069577,-0.7431900671126429,-0.4716556228601737,-1.2936311212871239,2
-0.10149447648311899,-0.10975071674069577,-0.7431900671126429,-0.4716556228601737,0.2705351288660354,2
-0.10149447648311899,-0.10975071674069577,-0.7431900671126429,-0.4716556228601737,0.433574356359333,1
-0.10149447648311899,-0.10975071674069577,-0.31584931325763743,-0.4716556228601737,1.7376340077576768,1
-0.10149447648311899,-0.10975071674069577,-0.31584931325763743,-0.4716556228601737,1.2708796614694648,1
-0.10149447648311899,-0.10975071674069577,-0.7431900671126429,-0.4716556228601737,-0.9972327233593318,1
-0.10149447648311899,-0.10975071674069577,-0.31584931325763743,-0.4716556228601737,-0.6846565942708568,1
-0.10149447648311899,-0.11627827258013414,-0.31584931325763743,0.21314576083675918,-1.2378514653069215,1
-0.10149447648311899,-0.11627827258013414,-0.997687421058492,0.21314576083675918,0.019626354493125747,1
-0.10149447648311899,-0.11627827258013414,-0.997687421058492,0.21314576083675918,-1.671697521702384,1
-0.10149447648311899,-0.11627827258013414,-0.997687421058492,0.21314576083675918,-0.9128653782846375,2
-0.10149447648311899,-0.11627827258013414,-0.997687421058492,0.21314576083675918,0.001625490782892167,1
-0.1000372630782785,-0.11627827258013414,-0.997687421058492,0.21314576083675918,-1.4031622358003815,1
-0.1000372630782785,-0.11627827258013414,-0.997687421058492,0.21314576083675918,-1.4796895134061747,1
-0.1000372630782785,-0.11627827258013414,-0.997687421058492,0.21314576083675918,0.8895818249492662,1
-0.13355317138960987,-0.04874233341184409,1.6358568250765306,-1.1686981245494388,-0.4825775897734915,0
-0.13209595798476936,-0.04874233341184409,1.6358568250765306,-1.1686981245494388,-0.8163394762086604,0
-0.13209595798476936,-0.04874233341184409,1.6358568250765306,-1.1686981245494388,1.9123654331695825,0
-0.13209595798476936,-0.04874233341184409,-0.31584931325763743,-1.1686981245494388,-1.2590998811033853,0
-0.13209595798476936,-0.04874233341184409,1.6358568250765306,-1.1686981245494388,-0.6770999907997836,0
-0.13209595798476936,-0.04874233341184409,1.6358568250765306,-1.1686981245494388,-0.1089672317300022,2
-0.13209595798476936,-0.04874233341184409,1.6358568250765306,-1.1686981245494388,2.224014194394055,2
-0.13209595798476936,-0.04874233341184409,1.6358568250765306,-1.1686981245494388,1.3599124376641027,2
-0.11606661053152394,-0.11458730198498154,-1.0964760225957417,-0.7414103871042154,0.15453083968519943,2
-0.11606661053152394,-0.11458730198498154,-1.0964760225957417,-0.7414103871042154,1.1469105654595604,2
-0.11606661053152394,-0.11458730198498154,-1.0964760225957417,-0.7414103871042154,-1.7794816533278521,2
-0.11460939712668344,-0.11458730198498154,-1.0964760225957417,-0.7414103871042154,-0.677324097634194,1
-0.11460939712668344,-0.11458730198498154,-1.0964760225957417,-0.7414103871042154,0.9683774825514609,1
-0.11460939712668344,-0.11458730198498154,-1.0964760225957417,-0.7414103871042154,0.8290858531302979,1
-0.11460939712668344,-0.11458730198498154,-1.0964760225957417,-0.7414103871042154,0.35962234420831374,1
-0.11460939712668344,-0.11458730198498154,-1.0964760225957417,-0.7414103871042154,-0.059860858518158026,1
-0.11169497031700244,-0.08284252800833454,0.23362385365389374,1.8237098282296185,0.007152241390873944,1
-0.11169497031700244,-0.08284252800833454,-0.31584931325763743,1.8237098282296185,1.0921699700284033,2
-0.11169497031700244,-0.08284252800833454,0.23362385365389374,1.8237098282296185,1.0797797715874984,1
-0.11169497031700244,-0.08284252800833454,-0.31584931325763743,1.8237098282296185,0.0551558765143148,1
-0.11169497031700244,-0.08284252800833454,0.23362385365389374,1.8237098282296185,0.9769912590283011,1
-0.11169497031700244,-0.08284252800833454,0.23362385365389374,1.8237098282296185,0.5808663687306647,2
-0.11169497031700244,-0.08284252800833454,0.23362385365389374,1.8237098282296185,-1.4957789183085926,2
-0.11169497031700244,-0.08284252800833454,0.23362385365389374,1.8237098282296185,-1.4772412666619346,1
-0.09129398264923552,-0.10886039756569746,-0.6854233143853989,-0.7026266469304892,-1.6732926702673583,2
-0.09129398264923552,-0.10886039756569746,-0.6854233143853989,-0.7026266469304892,0.3812268014649154,2
-0.09129398264923552,-0.10886039756569746,-0.6854233143853989,-0.7026266469304892,-1.8532941633096258,2
-0.09129398264923552,-0.10886039756569746,-0.31584931325763743,-0.7026266469304892,0.9345644693604002,2
-0.09129398264923552,-0.10886039756569746,-0.31584931325763743,-0.7026266469304892,-0.5757728636734675,2
-0.09129398264923552,-0.10886039756569746,-0.6854233143853989,-0.7026266469304892,-0.36013318361306634,2
-0.09129398264923552,-0.10886039756569746,-0.6854233143853989,-0.7026266469304892,-1.2067834155316857,2
-0.09129398264923552,-0.10886039756569746,-0.6854233143853989,-0.7026266469304892,0.5978317529312951,2
-0.11752382393636443,-0.09941556892821636,-0.4496515215489822,1.091303134886409,1.3670761840351218,1
-0.11752382393636443,-0.09941556892821636,-0.4496515215489822,1.091303134886409,-1.0256956439468594,2
-0.11752382393636443,-0.09941556892821636,-0.4496515215489822,1.091303134886409,-0.6383463305079559,2
-0.11752382393636443,-0.09941556892821636,-0.31584931325763743,1.091303134886409,0.7580478235203044,1
-0.11752382393636443,-0.09941556892821636,-0.4496515215489822,1.091303134886409,0.3042289062589244,1
-0.11752382393636443,-0.09941556892821636,-0.4496515215489822,1.091303134886409,-1.5756995950466337,1
-0.11752382393636443,-0.09941556892821636,-0.4496515215489822,1.091303134886409,0.553809571825695,2
-0.11752382393636443,-0.09941556892821636,-0.31584931325763743,1.091303134886409,0.8863806619319207,1
-0.11460939712668344,-0.09327395376586999,-0.31584931325763743,-0.16718594832670314,-0.8412348002732118,2
-0.11460939712668344,-0.09327395376586999,-0.13740303275955312,-0.16718594832670314,-0.8235303130858416,2
-0.11460939712668344,-0.09327395376586999,-0.13740303275955312,-0.16718594832670314,-0.7668793806794547,2
1.288687111734713,-0.09327395376586999,-0.13740303275955312,-0.16718594832670314,-1.5543550344813912,2
-0.11460939712668344,-0.09327395376586999,-0.13740303275955312,-0.16718594832670314,-1.1408651367529592,2
-0.11460939712668344,-0.09327395376586999,-0.13740303275955312,-0.16718594832670314,1.3259470475538062,2
-0.11460939712668344,-0.09327395376586999,-0.13740303275955312,-0.16718594832670314,0.47557996885225934,2
-0.11460939712668344,-0.09327395376586999,-0.31584931325763743,-0.16718594832670314,-1.1568589207610775,2
-0.10295168988795948,-0.10341506976216884,-0.6142648595740027,-0.8883470884365042,-1.5366724896908068,2
-0.10295168988795948,-0.10341506976216884,-0.6142648595740027,-0.8883470884365042,0.8115731971534648,2
-0.10295168988795948,-0.10341506976216884,-0.6142648595740027,-0.8883470884365042,-0.5788045221588368,2
-0.10295168988795948,-0.10341506976216884,-0.31584931325763743,-0.8883470884365042,0.474782094912917,2
-0.10295168988795948,-0.10341506976216884,-0.31584931325763743,-0.8883470884365042,1.0200377934579306,2
-0.10295168988795948,-0.10341506976216884,-0.31584931325763743,-0.8883470884365042,0.6661866630236657,2
-0.10295168988795948,-0.10341506976216884,-0.6142648595740027,-0.8883470884365042,0.5356245623370612,2
-0.10295168988795948,4.434475341536187,-0.6142648595740027,-0.8883470884365042,-1.7799145869605049,2
-0.10732333010248096,-0.09567229865262972,-0.3449858118979351,0.7207106461906796,0.35970032353292947,1
-0.10732333010248096,-0.09567229865262972,-0.3449858118979351,0.7207106461906796,0.22072674309800028,1
-0.10732333010248096,-0.09567229865262972,-0.3449858118979351,0.7207106461906796,-0.9209396587007673,1
-0.10732333010248096,-0.09567229865262972,-0.3449858118979351,0.7207106461906796,0.025068995938262423,1
-0.10732333010248096,-0.09567229865262972,-0.31584931325763743,0.7207106461906796,-1.231606093530094,2
-0.10732333010248096,-0.09567229865262972,-0.3449858118979351,0.7207106461906796,-0.8544974673191276,1
-0.10732333010248096,-0.09567229865262972,-0.3449858118979351,0.7207106461906796,-1.7762226570817963,1
-0.10586611669764047,-0.09567229865262972,-0.3449858118979351,0.7207106461906796,0.5010655858948324,1
-0.08255070222019256,-0.10928126033234861,-0.7918407596365608,-0.8768764509967303,0.7148412273573101,0
-0.08255070222019256,-0.10928126033234861,-0.7918407596365608,-0.8768764509967303,0.1274561112431409,2
-0.08109348881535207,-0.10928126033234861,-0.7918407596365608,-0.8768764509967303,-0.08275331299130509,0
7.239946657103292,-0.10928126033234861,-0.7918407596365608,-0.8768764509967303,-1.8647393168996078,0
-0.08109348881535207,-0.10928126033234861,-0.7918407596365608,-0.8768764509967303,1.324801271523336,2
-0.08109348881535207,0.2867516593178195,-0.7918407596365608,-0.8768764509967303,-0.6740130567706344,0
-0.08109348881535207,-0.10928126033234861,-0.7918407596365608,-0.8768764509967303,0.7374702954792711,2
-0.08109348881535207,-0.10928126033234861,-0.7918407596365608,-0.8768764509967303,0.28787859738767313,2
-0.098580049673438,-0.11037133316013426,-0.8920873117190624,0.3179917155787228,1.308322367647152,1
-0.098580049673438,-0.11037133316013426,-0.31584931325763743,0.3179917155787228,0.5364974229361215,1
-0.098580049673438,-0.11037133316013426,-0.31584931325763743,0.3179917155787228,-0.9943547683440488,1
-0.098580049673438,-0.11037133316013426,-0.8920873117190624,0.3179917155787228,0.7102480576399945,2
-0.098580049673438,-0.11037133316013426,-0.31584931325763743,0.3179917155787228,-1.3093930820948658,1
-0.098580049673438,-0.11037133316013426,-0.8920873117190624,0.3179917155787228,0.6686271491129168,1
-0.098580049673438,-0.11037133316013426,-0.8920873117190624,0.3179917155787228,-1.7666517255690066,1
-0.09712283626859751,-0.11037133316013426,-0.8920873117190624,0.3179917155787228,1.2710519992779266,1
-0.13063874457992888,-0.11431708860097149,-1.03664123694878,0.05477305040413724,-1.1639786679552953,2
-0.13063874457992888,-0.11431708860097149,-1.03664123694878,0.05477305040413724,-1.4990791204910148,2
-0.13063874457992888,-0.11431708860097149,-1.03664123694878,0.05477305040413724,-1.1984121394192548,2
-0.13063874457992888,-0.11431708860097149,-1.03664123694878,0.05477305040413724,-0.09837581658650532,2
-0.12918153117508838,-0.11431708860097149,-1.03664123694878,0.05477305040413724,1.0507115647757712,2
-0.12918153117508838,-0.11431708860097149,-0.31584931325763743,0.05477305040413724,-1.1291514514975982,2
-0.12918153117508838,-0.11431708860097149,-1.03664123694878,0.05477305040413724,-0.35474776072596415,2
-0.12918153117508838,-0.11431708860097149,-1.03664123694878,0.05477305040413724,-0.005810187777340843,2
-0.098580049673438,-0.08260898194399781,0.214653893770373,-1.1490119135773287,1.588075305169435,2
-0.098580049673438,-0.08260898194399781,0.214653893770373,-1.1490119135773287,-0.8751976668733062,2
-0.09712283626859751,-0.08260898194399781,-0.31584931325763743,-1.1490119135773287,-1.261140012139874,2
-0.09712283626859751,-0.08260898194399781,-0.31584931325763743,-1.1490119135773287,-0.49230794624944213,2
-0.09712283626859751,-0.08260898194399781,0.214653893770373,-1.1490119135773287,0.372716039500215,2
-0.09712283626859751,-0.08260898194399781,0.214653893770373,-1.1490119135773287,-1.4891286802584376,2
-0.09712283626859751,-0.08260898194399781,0.214653893770373,-1.1490119135773287,-0.7866218819076434,2
-0.09712283626859751,-0.08260898194399781,0.214653893770373,-1.1490119135773287,0.8752440382717085,2
-0.10878054350732146,-0.09390227857643398,-0.31584931325763743,-0.7525693694890219,0.23330360856444377,2
-0.10878054350732146,-0.09390227857643398,-0.08940294468663351,-0.7525693694890219,-1.0356094659765016,2
